Label1,X1,Y1,X2,Y2,R1,XMid,YMid,Label2,X3,Y3,X4,Y4,R2,Label3,X5,Y5,X6,Y6,R3
Field,37070.8,22601.1,37177.8,22708.1,,37124.3,22654.6,Line,36700,21911,36688,21826,,Line,36648,21891,36652,21920,
Field,37177.8,22601.1,37284.9,22708.1,,37231.3,22654.6,Line,37286.9,21727.2,37064.8,21765.2,,Line,37064.8,21765.2,36842.5,21801.5,
Field,37284.9,22494,37391.9,22601.1,,37338.4,22547.5,Line,37286.9,21727.2,37064.8,21765.2,,Line,36842.5,21801.5,37704.2,21652.1,
Field,37391.9,22494,37499,22601.1,,37445.5,22547.5,Line,37508.6,21687.5,37286.9,21727.2,,Line,37286.9,21727.2,37064.8,21765.2,
Field,37284.9,22601.1,37391.9,22708.1,,37338.4,22654.6,Line,37286.9,21727.2,37064.8,21765.2,,Line,36842.5,21801.5,37704.2,21652.1,
Field,37391.9,22601.1,37499,22708.1,,37445.5,22654.6,Line,37286.9,21727.2,37064.8,21765.2,,Line,37508.6,21687.5,37286.9,21727.2,
Field,35786,22708.1,36214.2,23136.4,,36000.1,22922.3,Line,35133,22277,36245,22124,,Line,35125.2,22213.5,36235.5,22061,
Field,36214.2,22708.1,36321.3,22815.2,,36267.8,22761.7,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36321.3,22708.1,36428.4,22815.2,,36374.8,22761.7,Line,36441,22095,36245,22124,,Line,35133,22277,36245,22124,
Field,36214.2,22815.2,36321.3,22922.3,,36267.8,22868.7,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36321.3,22815.2,36428.4,22922.3,,36374.8,22868.7,Line,36441,22095,36245,22124,,Line,35133,22277,36245,22124,
Field,36428.4,22708.1,36535.4,22815.2,,36481.9,22761.7,Line,36441,22095,36245,22124,,Line,36403,21842,36441,22095,
Field,36535.4,22708.1,36642.5,22815.2,,36589,22761.7,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,36428.4,22815.2,36535.4,22922.3,,36481.9,22868.7,Line,36441,22095,36245,22124,,Line,36403,21842,36441,22095,
Field,36535.4,22815.2,36642.5,22922.3,,36589,22868.7,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,36214.2,22922.3,36321.3,23029.3,,36267.8,22975.8,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36321.3,22922.3,36428.4,23029.3,,36374.8,22975.8,Line,36441,22095,36245,22124,,Line,35133,22277,36245,22124,
Field,36214.2,23029.3,36321.3,23136.4,,36267.8,23082.9,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36321.3,23029.3,36428.4,23136.4,,36374.8,23082.9,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36428.4,22922.3,36535.4,23029.3,,36481.9,22975.8,Line,36441,22095,36245,22124,,Line,36403,21842,36441,22095,
Field,36535.4,22922.3,36642.5,23029.3,,36589,22975.8,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,36428.4,23029.3,36535.4,23136.4,,36481.9,23082.9,Line,36441,22095,36245,22124,,Line,35133,22277,36245,22124,
Field,36535.4,23029.3,36642.5,23136.4,,36589,23082.9,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,35786,23136.4,36214.2,23564.6,,36000.1,23350.5,Line,35133,22277,36245,22124,,Line,35125.2,22213.5,36235.5,22061,
Field,36214.2,23136.4,36428.4,23350.5,,36321.3,23243.4,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36428.4,23136.4,36642.5,23350.5,,36535.4,23243.4,Line,36441,22095,36245,22124,,Line,36403,21842,36441,22095,
Field,36214.2,23350.5,36428.4,23564.6,,36321.3,23457.6,Line,35133,22277,36245,22124,,Line,36441,22095,36245,22124,
Field,36428.4,23350.5,36642.5,23564.6,,36535.4,23457.6,Line,36441,22095,36245,22124,,Line,35133,22277,36245,22124,
Field,36642.5,22708.1,37070.8,23136.4,,36856.6,22922.3,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,37070.8,22708.1,37177.8,22815.2,,37124.3,22761.7,Line,36700,21911,36688,21826,,Line,36403,21842,36441,22095,
Field,37177.8,22708.1,37284.9,22815.2,,37231.3,22761.7,Line,36700,21911,36688,21826,,Line,37286.9,21727.2,37064.8,21765.2,
Field,37070.8,22815.2,37177.8,22922.3,,37124.3,22868.7,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37177.8,22815.2,37284.9,22922.3,,37231.3,22868.7,Line,36700,21911,36688,21826,,Line,36403,21842,36441,22095,
Field,37284.9,22708.1,37499,22922.3,,37391.9,22815.2,Line,37286.9,21727.2,37064.8,21765.2,,Line,36842.5,21801.5,37704.2,21652.1,
Field,37070.8,22922.3,37284.9,23136.4,,37177.8,23029.3,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37284.9,22922.3,37391.9,23029.3,,37338.4,22975.8,Line,37286.9,21727.2,37064.8,21765.2,,Line,37064.8,21765.2,36842.5,21801.5,
Field,37391.9,22922.3,37499,23029.3,,37445.5,22975.8,Line,37286.9,21727.2,37064.8,21765.2,,Line,37508.6,21687.5,37286.9,21727.2,
Field,37284.9,23029.3,37391.9,23136.4,,37338.4,23082.9,Line,36700,21911,36688,21826,,Line,36403,21842,36441,22095,
Field,37391.9,23029.3,37499,23136.4,,37445.5,23082.9,Line,37286.9,21727.2,37064.8,21765.2,,Line,37508.6,21687.5,37286.9,21727.2,
Field,36642.5,23136.4,37070.8,23564.6,,36856.6,23350.5,Line,36403,21842,36441,22095,,Line,35133,22277,36245,22124,
Field,37070.8,23136.4,37284.9,23350.5,,37177.8,23243.4,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37284.9,23136.4,37391.9,23243.4,,37338.4,23189.9,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37391.9,23136.4,37499,23243.4,,37445.5,23189.9,Line,37286.9,21727.2,37064.8,21765.2,,Line,36842.5,21801.5,37704.2,21652.1,
Field,37284.9,23243.4,37391.9,23350.5,,37338.4,23297,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37391.9,23243.4,37499,23350.5,,37445.5,23297,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37070.8,23350.5,37284.9,23564.6,,37177.8,23457.6,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37284.9,23350.5,37499,23564.6,,37391.9,23457.6,Line,36403,21842,36441,22095,,Line,36700,21911,36688,21826,
Field,37499,16712.6,37713.1,16926.8,,37606.1,16819.7,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37713.1,16712.6,37927.2,16926.8,,37820.2,16819.7,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37499,16926.8,37713.1,17140.9,,37606.1,17033.8,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37713.1,16926.8,37927.2,17140.9,,37820.2,17033.8,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37927.2,16712.6,38355.5,17140.9,,38141.4,16926.8,Line,39678.5,17990.6,38013.5,18402.2,,Line,38574.4,18321.3,38355.2,18368,
Field,37499,17140.9,37713.1,17355,,37606.1,17247.9,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37713.1,17140.9,37820.2,17247.9,,37766.7,17194.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37820.2,17140.9,37927.2,17247.9,,37873.7,17194.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37713.1,17247.9,37820.2,17355,,37766.7,17301.5,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37820.2,17247.9,37927.2,17355,,37873.7,17301.5,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37499,17355,37713.1,17569.1,,37606.1,17462.1,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37713.1,17355,37820.2,17462.1,,37766.7,17408.5,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37820.2,17355,37927.2,17462.1,,37873.7,17408.5,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37713.1,17462.1,37820.2,17569.1,,37766.7,17515.6,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37820.2,17462.1,37927.2,17569.1,,37873.7,17515.6,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37927.2,17140.9,38355.5,17569.1,,38141.4,17355,Line,39678.5,17990.6,38013.5,18402.2,,Line,38387,18520,38355,18367,
Field,38355.5,16712.6,39212,17569.1,,38783.8,17140.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39028,18291,39011,18222,
Field,37499,17569.1,37713.1,17783.3,,37606.1,17676.2,Line,38013.5,18402.2,36325.2,18712.9,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37713.1,17569.1,37820.2,17676.2,,37766.7,17622.7,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37820.2,17569.1,37927.2,17676.2,,37873.7,17622.7,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37713.1,17676.2,37820.2,17783.3,,37766.7,17729.7,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37820.2,17676.2,37927.2,17783.3,,37873.7,17729.7,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37499,17783.3,37713.1,17997.4,,37606.1,17890.3,Line,38013.5,18402.2,36325.2,18712.9,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37713.1,17783.3,37927.2,17997.4,,37820.2,17890.3,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,37927.2,17569.1,38355.5,17997.4,,38141.4,17783.3,Line,39678.5,17990.6,38013.5,18402.2,,Line,38387,18520,38355,18367,
Field,37499,17997.4,37927.2,18425.6,,37713.1,18211.5,Line,38013.5,18402.2,36325.2,18712.9,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37927.2,17997.4,38141.4,18211.5,,38034.3,18104.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38013.5,18402.2,36325.2,18712.9,
Field,38141.4,17997.4,38355.5,18211.5,,38248.4,18104.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38387,18520,38355,18367,
Field,37927.2,18211.5,38034.3,18318.6,,37980.8,18265,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,38034.3,18211.5,38141.4,18318.6,,38087.8,18265,Line,39678.5,17990.6,38013.5,18402.2,,Line,38160.8,18409,37825.6,18478.8,
Field,37927.2,18318.6,38034.3,18425.6,,37980.8,18372.1,Line,38013.5,18402.2,36325.2,18712.9,,Line,39678.5,17990.6,38013.5,18402.2,
Field,38034.3,18318.6,38141.4,18425.6,,38087.8,18372.1,Line,39678.5,17990.6,38013.5,18402.2,,Line,38160.8,18409,37825.6,18478.8,
Field,38141.4,18211.5,38355.5,18425.6,,38248.4,18318.6,Line,39678.5,17990.6,38013.5,18402.2,,Line,38387,18520,38355,18367,
Field,38355.5,17569.1,38783.8,17997.4,,38569.6,17783.3,Line,39678.5,17990.6,38013.5,18402.2,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38783.8,17569.1,39212,17997.4,,38997.9,17783.3,Line,39678.5,17990.6,38013.5,18402.2,,Line,39122,18197,39138,18266,
Field,38355.5,17997.4,38569.6,18211.5,,38462.6,18104.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38574.4,18321.3,38355.2,18368,
Field,38569.6,17997.4,38783.8,18211.5,,38676.7,18104.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38355.5,18211.5,38462.6,18318.6,,38409,18265,Line,39678.5,17990.6,38013.5,18402.2,,Line,38574.4,18321.3,38355.2,18368,
Field,38462.6,18211.5,38569.6,18318.6,,38516.1,18265,Line,39678.5,17990.6,38013.5,18402.2,,Line,38574.4,18321.3,38355.2,18368,
Field,38355.5,18318.6,38462.6,18425.6,,38409,18372.1,Line,38574.4,18321.3,38355.2,18368,,Line,38387,18520,38355,18367,
Field,38462.6,18318.6,38569.6,18425.6,,38516.1,18372.1,Line,38574.4,18321.3,38355.2,18368,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38569.6,18211.5,38676.7,18318.6,,38623.2,18265,Line,39678.5,17990.6,38013.5,18402.2,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38676.7,18211.5,38783.8,18318.6,,38730.2,18265,Line,38793.1,18272.8,38574.4,18321.3,,Line,39678.5,17990.6,38013.5,18402.2,
Field,38569.6,18318.6,38676.7,18425.6,,38623.2,18372.1,Line,38793.1,18272.8,38574.4,18321.3,,Line,38574.4,18321.3,38355.2,18368,
Field,38676.7,18318.6,38783.8,18425.6,,38730.2,18372.1,Line,38793.1,18272.8,38574.4,18321.3,,Line,39011.5,18222.6,38793.1,18272.8,
Field,38783.8,17997.4,38997.9,18211.5,,38890.8,18104.4,Line,39678.5,17990.6,38013.5,18402.2,,Line,39011.5,18222.6,38793.1,18272.8,
Field,38997.9,17997.4,39104.9,18104.4,,39051.4,18050.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39122,18197,39138,18266,
Field,39104.9,17997.4,39212,18104.4,,39158.5,18050.9,Line,39678.5,17990.6,38013.5,18402.2,,Line,39295,18156.8,39122.2,18197,
Field,38997.9,18104.4,39104.9,18211.5,,39051.4,18158,Line,39678.5,17990.6,38013.5,18402.2,,Line,39028,18291,39011,18222,
Field,39104.9,18104.4,39212,18211.5,,39158.5,18158,Line,39295,18156.8,39122.2,18197,,Line,39678.5,17990.6,38013.5,18402.2,
Field,38783.8,18211.5,38890.8,18318.6,,38837.3,18265,Line,39011.5,18222.6,38793.1,18272.8,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38890.8,18211.5,38997.9,18318.6,,38944.3,18265,Line,39011.5,18222.6,38793.1,18272.8,,Line,39028,18291,39011,18222,
Field,38783.8,18318.6,38890.8,18425.6,,38837.3,18372.1,Line,39011.5,18222.6,38793.1,18272.8,,Line,38793.1,18272.8,38574.4,18321.3,
Field,38890.8,18318.6,38997.9,18425.6,,38944.3,18372.1,Line,39138,18266,39028,18291,,Line,39011.5,18222.6,38793.1,18272.8,
Field,38997.9,18211.5,39104.9,18318.6,,39051.4,18265,Line,39138,18266,39028,18291,,Line,39028,18291,39011,18222,
Field,39104.9,18211.5,39212,18318.6,,39158.5,18265,Line,39142,18279,39138,18266,,Line,39122,18197,39138,18266,
Field,38997.9,18318.6,39104.9,18425.6,,39051.4,18372.1,Line,39114,18286,39147,18424,,Line,39138,18266,39028,18291,
Field,39104.9,18318.6,39212,18425.6,,39158.5,18372.1,Line,39114,18286,39147,18424,,Line,39175,18417,39147,18424,
Field,37499,18425.6,37606.1,18532.7,,37552.5,18479.2,Line,38013.5,18402.2,36325.2,18712.9,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37606.1,18425.6,37713.1,18532.7,,37659.6,18479.2,Line,38013.5,18402.2,36325.2,18712.9,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37499,18532.7,37606.1,18639.8,,37552.5,18586.2,Line,37825.6,18478.8,37489.6,18544.7,,Line,37489.6,18544.7,37152.9,18606.4,
Field,37606.1,18532.7,37713.1,18639.8,,37659.6,18586.2,Line,37825.6,18478.8,37489.6,18544.7,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37713.1,18425.6,37820.2,18532.7,,37766.7,18479.2,Line,37825.6,18478.8,37489.6,18544.7,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37820.2,18425.6,37927.2,18532.7,,37873.7,18479.2,Line,38160.8,18409,37825.6,18478.8,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37713.1,18532.7,37820.2,18639.8,,37766.7,18586.2,Line,37825.6,18478.8,37489.6,18544.7,,Line,38160.8,18409,37825.6,18478.8,
Field,37820.2,18532.7,37927.2,18639.8,,37873.7,18586.2,Line,38160.8,18409,37825.6,18478.8,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37499,18639.8,37606.1,18746.8,,37552.5,18693.3,Line,37825.6,18478.8,37489.6,18544.7,,Line,37489.6,18544.7,37152.9,18606.4,
Field,37606.1,18639.8,37713.1,18746.8,,37659.6,18693.3,Line,37825.6,18478.8,37489.6,18544.7,,Line,38013.5,18402.2,36325.2,18712.9,
Field,37499,18746.8,37606.1,18853.9,,37552.5,18800.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37606.1,18746.8,37713.1,18853.9,,37659.6,18800.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37713.1,18639.8,37820.2,18746.8,,37766.7,18693.3,Line,37825.6,18478.8,37489.6,18544.7,,Line,38160.8,18409,37825.6,18478.8,
Field,37820.2,18639.8,37927.2,18746.8,,37873.7,18693.3,Line,38160.8,18409,37825.6,18478.8,,Line,37825.6,18478.8,37489.6,18544.7,
Field,37713.1,18746.8,37820.2,18853.9,,37766.7,18800.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,38155.9,18882.8,37800.6,18954.4,
Field,37820.2,18746.8,37927.2,18853.9,,37873.7,18800.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38028.7,18937.2,37739.4,18994.9,
Field,37927.2,18425.6,38034.3,18532.7,,37980.8,18479.2,Line,38160.8,18409,37825.6,18478.8,,Line,38013.5,18402.2,36325.2,18712.9,
Field,38034.3,18425.6,38141.4,18532.7,,38087.8,18479.2,Line,38160.8,18409,37825.6,18478.8,,Line,38160,18408,38193,18561,
Field,37927.2,18532.7,38034.3,18639.8,,37980.8,18586.2,Line,38160.8,18409,37825.6,18478.8,,Line,38013.5,18402.2,36325.2,18712.9,
Field,38034.3,18532.7,38141.4,18639.8,,38087.8,18586.2,Line,38160,18408,38193,18561,,Line,38160.8,18409,37825.6,18478.8,
Field,38141.4,18425.6,38248.4,18532.7,,38194.9,18479.2,Line,38160,18408,38193,18561,,Line,38160.8,18409,37825.6,18478.8,
Field,38248.4,18425.6,38355.5,18532.7,,38302,18479.2,Line,38193,18561,38387,18520,,Line,38387,18520,38355,18367,
Field,38141.4,18532.7,38248.4,18639.8,,38194.9,18586.2,Line,38160,18408,38193,18561,,Line,38160.8,18409,37825.6,18478.8,
Field,38248.4,18532.7,38355.5,18639.8,,38302,18586.2,Line,38193,18561,38387,18520,,Line,38387,18520,38355,18367,
Field,37927.2,18639.8,38034.3,18746.8,,37980.8,18693.3,Line,38155.9,18882.8,37800.6,18954.4,,Line,38160.8,18409,37825.6,18478.8,
Field,38034.3,18639.8,38141.4,18746.8,,38087.8,18693.3,Line,38160,18408,38193,18561,,Line,38155.9,18882.8,37800.6,18954.4,
Field,37927.2,18746.8,38034.3,18853.9,,37980.8,18800.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38028.7,18937.2,37739.4,18994.9,
Field,38034.3,18746.8,38141.4,18853.9,,38087.8,18800.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38510.3,18806.7,38155.9,18882.8,
Field,38141.4,18639.8,38248.4,18746.8,,38194.9,18693.3,Line,38160,18408,38193,18561,,Line,38510.3,18806.7,38155.9,18882.8,
Field,38248.4,18639.8,38355.5,18746.8,,38302,18693.3,Line,38193,18561,38387,18520,,Line,38510.3,18806.7,38155.9,18882.8,
Field,38141.4,18746.8,38248.4,18853.9,,38194.9,18800.4,Line,38510.3,18806.7,38155.9,18882.8,,Line,38155.9,18882.8,37800.6,18954.4,
Field,38248.4,18746.8,38355.5,18853.9,,38302,18800.4,Line,38510.3,18806.7,38155.9,18882.8,,Line,38317,18876,38443,19474,
Field,37499,18853.9,37606.1,18960.9,,37552.5,18907.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37606.1,18853.9,37713.1,18960.9,,37659.6,18907.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37499,18960.9,37606.1,19068,,37552.5,19014.5,Line,37800.6,18954.4,37444.4,19021.6,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37606.1,18960.9,37713.1,19068,,37659.6,19014.5,Line,37739.4,18994.9,37449.4,19049.5,,Line,37800.6,18954.4,37444.4,19021.6,
Field,37713.1,18853.9,37820.2,18960.9,,37766.7,18907.4,Line,37800.6,18954.4,37444.4,19021.6,,Line,38155.9,18882.8,37800.6,18954.4,
Field,37820.2,18853.9,37927.2,18960.9,,37873.7,18907.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38028.7,18937.2,37739.4,18994.9,
Field,37713.1,18960.9,37820.2,19068,,37766.7,19014.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37820.2,18960.9,37927.2,19068,,37873.7,19014.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,38155.9,18882.8,37800.6,18954.4,
Field,37499,19068,37713.1,19282.1,,37606.1,19175.1,Line,37739.4,18994.9,37449.4,19049.5,,Line,37800.6,18954.4,37444.4,19021.6,
Field,37713.1,19068,37820.2,19175.1,,37766.7,19121.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37820.2,19068,37927.2,19175.1,,37873.7,19121.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,38155.9,18882.8,37800.6,18954.4,
Field,37713.1,19175.1,37820.2,19282.1,,37766.7,19228.6,Line,37739.4,18994.9,37449.4,19049.5,,Line,38028.7,18937.2,37739.4,18994.9,
Field,37820.2,19175.1,37927.2,19282.1,,37873.7,19228.6,Line,38028.7,18937.2,37739.4,18994.9,,Line,37739.4,18994.9,37449.4,19049.5,
Field,37927.2,18853.9,38034.3,18960.9,,37980.8,18907.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38028.7,18937.2,37739.4,18994.9,
Field,38034.3,18853.9,38141.4,18960.9,,38087.8,18907.4,Line,38155.9,18882.8,37800.6,18954.4,,Line,38317.5,18876.7,38028.7,18937.2,
Field,37927.2,18960.9,38034.3,19068,,37980.8,19014.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,38317.5,18876.7,38028.7,18937.2,
Field,38034.3,18960.9,38141.4,19068,,38087.8,19014.5,Line,38317.5,18876.7,38028.7,18937.2,,Line,38028.7,18937.2,37739.4,18994.9,
Field,38141.4,18853.9,38248.4,18960.9,,38194.9,18907.4,Line,38317.5,18876.7,38028.7,18937.2,,Line,38510.3,18806.7,38155.9,18882.8,
Field,38248.4,18853.9,38355.5,18960.9,,38302,18907.4,Line,38317,18876,38443,19474,,Line,38317.5,18876.7,38028.7,18937.2,
Field,38141.4,18960.9,38248.4,19068,,38194.9,19014.5,Line,38317.5,18876.7,38028.7,18937.2,,Line,38510.3,18806.7,38155.9,18882.8,
Field,38248.4,18960.9,38355.5,19068,,38302,19014.5,Line,38317,18876,38443,19474,,Line,38345,18870,38471,19468,
Field,37927.2,19068,38034.3,19175.1,,37980.8,19121.5,Line,38028.7,18937.2,37739.4,18994.9,,Line,38317.5,18876.7,38028.7,18937.2,
Field,38034.3,19068,38141.4,19175.1,,38087.8,19121.5,Line,38317.5,18876.7,38028.7,18937.2,,Line,38028.7,18937.2,37739.4,18994.9,
Field,37927.2,19175.1,38034.3,19282.1,,37980.8,19228.6,Line,38028.7,18937.2,37739.4,18994.9,,Line,38317.5,18876.7,38028.7,18937.2,
Field,38034.3,19175.1,38141.4,19282.1,,38087.8,19228.6,Line,38317,18876,38443,19474,,Line,38317.5,18876.7,38028.7,18937.2,
Field,38141.4,19068,38355.5,19282.1,,38248.4,19175.1,Line,38317,18876,38443,19474,,Line,38345,18870,38471,19468,
Field,38355.5,18425.6,38462.6,18532.7,,38409,18479.2,Line,38387,18520,38355,18367,,Line,38193,18561,38387,18520,
Field,38462.6,18425.6,38569.6,18532.7,,38516.1,18479.2,Line,38387,18520,38355,18367,,Line,38193,18561,38387,18520,
Field,38355.5,18532.7,38462.6,18639.8,,38409,18586.2,Line,38193,18561,38387,18520,,Line,38160,18408,38193,18561,
Field,38462.6,18532.7,38569.6,18639.8,,38516.1,18586.2,Line,38193,18561,38387,18520,,Line,38510,18806,38718,18761,
Field,38569.6,18425.6,38676.7,18532.7,,38623.2,18479.2,Line,38793.1,18272.8,38574.4,18321.3,,Line,38574.4,18321.3,38355.2,18368,
Field,38676.7,18425.6,38783.8,18532.7,,38730.2,18479.2,Line,38793.1,18272.8,38574.4,18321.3,,Line,39011.5,18222.6,38793.1,18272.8,
Field,38569.6,18532.7,38676.7,18639.8,,38623.2,18586.2,Line,38510,18806,38718,18761,,Line,38724,18789,38718,18761,
Field,38676.7,18532.7,38783.8,18639.8,,38730.2,18586.2,Line,38792,18745.2,38755.2,18753.4,,Line,38755.2,18753.4,38718.4,18761.5,
Field,38355.5,18639.8,38462.6,18746.8,,38409,18693.3,Line,38510.3,18806.7,38155.9,18882.8,,Line,38510,18806,38718,18761,
Field,38462.6,18639.8,38569.6,18746.8,,38516.1,18693.3,Line,38510,18806,38718,18761,,Line,38516,18834,38510,18806,
Field,38355.5,18746.8,38462.6,18853.9,,38409,18800.4,Line,38510.3,18806.7,38155.9,18882.8,,Line,38439.4,18850.9,38400.8,18859.1,
Field,38462.6,18746.8,38569.6,18853.9,,38516.1,18800.4,Line,38510,18806,38718,18761,,Line,38516,18834,38510,18806,
Field,38569.6,18639.8,38676.7,18746.8,,38623.2,18693.3,Line,38510,18806,38718,18761,,Line,38724,18789,38718,18761,
Field,38676.7,18639.8,38783.8,18746.8,,38730.2,18693.3,Line,38755.2,18753.4,38718.4,18761.5,,Line,38792,18745.2,38755.2,18753.4,
Field,38569.6,18746.8,38676.7,18853.9,,38623.2,18800.4,Line,38510,18806,38718,18761,,Line,38724,18789,38718,18761,
Field,38676.7,18746.8,38783.8,18853.9,,38730.2,18800.4,Line,38752.3,18783.1,38724.6,18789.2,,Line,38724,18789,38718,18761,
Field,38783.8,18425.6,38890.8,18532.7,,38837.3,18479.2,Line,38793.1,18272.8,38574.4,18321.3,,Line,39011.5,18222.6,38793.1,18272.8,
Field,38890.8,18425.6,38997.9,18532.7,,38944.3,18479.2,Line,39138,18266,39028,18291,,Line,39182,18569,39147,18424,
Field,38783.8,18532.7,38890.8,18639.8,,38837.3,18586.2,Line,38828.8,18737,38792,18745.2,,Line,38828,18737,38985,19385,
Field,38890.8,18532.7,38997.9,18639.8,,38944.3,18586.2,Line,38828.8,18737,38792,18745.2,,Line,38828,18737,38985,19385,
Field,38997.9,18425.6,39104.9,18532.7,,39051.4,18479.2,Line,39182,18569,39147,18424,,Line,39114,18286,39147,18424,
Field,39104.9,18425.6,39212,18532.7,,39158.5,18479.2,Line,39182,18569,39147,18424,,Line,39200,18521,39175,18417,
Field,38997.9,18532.7,39104.9,18639.8,,39051.4,18586.2,Line,39182,18569,39147,18424,,Line,39216,18707,39182,18569,
